team,stage,opponent,meet_prob
Belgium,QF,Argentina,0.02238
Belgium,QF,Uruguay,0.02225
Belgium,QF,Austria,0.01845
Belgium,QF,Algeria,0.00889
Belgium,QF,Switzerland,0.00428
Belgium,QF,England,0.00395
Belgium,QF,Canada,0.00355
Belgium,QF,DR Congo,0.00156
Belgium,QF,Ghana,0.0015
Belgium,QF,Uzbekistan,0.0013
Belgium,QF,Egypt,0.00112
Belgium,QF,Iran,0.00096
Belgium,QF,Australia,0.00095
Belgium,QF,Ecuador,0.00091
Belgium,QF,Senegal,0.00059
Belgium,QF,Turkey,0.00054
Belgium,QF,Panama,0.0005
Belgium,QF,Cape Verde,0.00047
Belgium,QF,United States,0.00045
Belgium,QF,Saudi Arabia,0.00042
Belgium,QF,Norway,0.00037
Belgium,QF,Germany,0.00034
Belgium,QF,Paraguay,0.00027
Belgium,QF,Bosnia and Herzegovina,0.00024
Belgium,QF,Sweden,0.0002
Belgium,QF,Ivory Coast,0.00019
Belgium,QF,Netherlands,0.00015
Belgium,QF,Brazil,0.00014
Belgium,QF,New Zealand,0.00013
Belgium,QF,Japan,0.00012
Belgium,QF,Morocco,0.0001
Belgium,QF,South Korea,0.0001
Belgium,QF,Scotland,6e-05
Belgium,QF,Czechia,6e-05
Belgium,QF,Mexico,5e-05
Belgium,QF,Jordan,5e-05
Belgium,QF,Qatar,3e-05
Belgium,QF,Iraq,2e-05
Belgium,QF,France,1e-05
Belgium,R16,United States,0.16071
Belgium,R16,Argentina,0.11339
Belgium,R16,Australia,0.10083
Belgium,R16,Colombia,0.0257
Belgium,R16,Switzerland,0.02368
Belgium,R16,Ecuador,0.01901
Belgium,R16,Bosnia and Herzegovina,0.0188
Belgium,R16,Canada,0.01793
Belgium,R16,Uruguay,0.01742
Belgium,R16,Spain,0.01702
Belgium,R16,Portugal,0.01514
Belgium,R16,Austria,0.01482
Belgium,R16,Turkey,0.01087
Belgium,R16,Algeria,0.00959
Belgium,R16,Senegal,0.00828
Belgium,R16,Qatar,0.00761
Belgium,R16,Norway,0.00693
Belgium,R16,Paraguay,0.00683
Belgium,R16,Germany,0.00462
Belgium,R16,Ivory Coast,0.00425
Belgium,R16,Sweden,0.00329
Belgium,R16,Japan,0.00232
Belgium,R16,Croatia,0.0022
Belgium,R16,Netherlands,0.00188
Belgium,R16,Ghana,0.00175
Belgium,R16,Cape Verde,0.00164
Belgium,R16,Saudi Arabia,0.00152
Belgium,R16,Jordan,0.00099
Belgium,R16,Tunisia,0.00062
Belgium,R16,Iraq,0.00062
Belgium,R16,DR Congo,0.00058
Belgium,R16,Panama,0.00046
Belgium,R16,England,0.00027
Belgium,R16,France,0.00026
Belgium,R16,Uzbekistan,0.0002
Belgium,R16,Curaçao,0.00016
Belgium,R16,Czechia,5e-05
Belgium,R16,Morocco,4e-05
Belgium,R16,Scotland,3e-05
Belgium,R16,Brazil,2e-05
Belgium,R16,South Africa,1e-05
Belgium,R32,Czechia,0.20115
Belgium,R32,Australia,0.10931
Belgium,R32,South Korea,0.0768
Belgium,R32,United States,0.07341
Belgium,R32,South Africa,0.06571
Belgium,R32,Mexico,0.04625
Belgium,R32,Switzerland,0.04107
Belgium,R32,Turkey,0.04046
Belgium,R32,Cape Verde,0.03626
Belgium,R32,Canada,0.03612
Belgium,R32,Paraguay,0.03226
Belgium,R32,Saudi Arabia,0.0313
Belgium,R32,Algeria,0.01993
Belgium,R32,Uruguay,0.0197
Belgium,R32,Austria,0.01403
Belgium,R32,Norway,0.01331
Belgium,R32,Senegal,0.01167
Belgium,R32,Bosnia and Herzegovina,0.01027
Belgium,R32,Spain,0.00935
Belgium,R32,Ecuador,0.00894
Belgium,R32,France,0.00789
Belgium,R32,Qatar,0.00423
Belgium,R32,Jordan,0.00386
Belgium,R32,Ivory Coast,0.0025
Belgium,R32,Iraq,0.00194
Belgium,R32,Germany,0.00152
Belgium,R32,Argentina,0.00043
Belgium,R32,Curaçao,0.00039
Belgium,SF,France,0.04328
Belgium,SF,Netherlands,0.01197
Belgium,SF,Brazil,0.01179
Belgium,SF,Germany,0.01136
Belgium,SF,England,0.00877
Belgium,SF,Morocco,0.00632
Belgium,SF,Japan,0.00452
Belgium,SF,Switzerland,0.00234
Belgium,SF,Ivory Coast,0.00212
Belgium,SF,Mexico,0.0019
Belgium,SF,South Korea,0.00187
Belgium,SF,Scotland,0.00186
Belgium,SF,Sweden,0.00161
Belgium,SF,Senegal,0.00137
Belgium,SF,Canada,0.00099
Belgium,SF,Ecuador,0.00083
Belgium,SF,Norway,0.0008
Belgium,SF,Czechia,0.00071
Belgium,SF,Turkey,0.00068
Belgium,SF,Spain,0.00065
Belgium,SF,Portugal,0.00065
Belgium,SF,Uruguay,0.00044
Belgium,SF,Paraguay,0.00044
Belgium,SF,Colombia,0.00041
Belgium,SF,United States,0.00036
Belgium,SF,Australia,0.00035
Belgium,SF,Croatia,0.00012
Belgium,SF,Bosnia and Herzegovina,9e-05
Belgium,SF,South Africa,9e-05
Belgium,SF,Tunisia,7e-05
Belgium,SF,Uzbekistan,5e-05
Belgium,SF,Iran,5e-05
Belgium,SF,DR Congo,4e-05
Belgium,SF,Austria,4e-05
Belgium,SF,Qatar,4e-05
Belgium,SF,Algeria,3e-05
Belgium,SF,Argentina,3e-05
Belgium,SF,Cape Verde,3e-05
Belgium,SF,Saudi Arabia,2e-05
Belgium,SF,Haiti,1e-05
Belgium,SF,Ghana,1e-05
Belgium,SF,Egypt,1e-05
Bosnia and Herzegovina,FINAL,Argentina,0.00013
Bosnia and Herzegovina,FINAL,England,2e-05
Bosnia and Herzegovina,FINAL,Spain,2e-05
Bosnia and Herzegovina,FINAL,Brazil,2e-05
Bosnia and Herzegovina,FINAL,France,2e-05
Bosnia and Herzegovina,FINAL,Uruguay,1e-05
Bosnia and Herzegovina,FINAL,Japan,1e-05
Bosnia and Herzegovina,FINAL,United States,1e-05
Bosnia and Herzegovina,FINAL,Colombia,1e-05
Bosnia and Herzegovina,FINAL,Portugal,1e-05
Bosnia and Herzegovina,QF,France,0.0069
Bosnia and Herzegovina,QF,Spain,0.00443
Bosnia and Herzegovina,QF,Argentina,0.00358
Bosnia and Herzegovina,QF,Germany,0.00221
Bosnia and Herzegovina,QF,Portugal,0.002
Bosnia and Herzegovina,QF,Uruguay,0.00115
Bosnia and Herzegovina,QF,Colombia,0.00101
Bosnia and Herzegovina,QF,Croatia,0.00097
Bosnia and Herzegovina,QF,Austria,0.00076
Bosnia and Herzegovina,QF,Ivory Coast,0.0005
Bosnia and Herzegovina,QF,United States,0.00032
Bosnia and Herzegovina,QF,Japan,0.00029
Bosnia and Herzegovina,QF,Turkey,0.00029
Bosnia and Herzegovina,QF,Algeria,0.00029
Bosnia and Herzegovina,QF,Australia,0.00026
Bosnia and Herzegovina,QF,Netherlands,0.00024
Bosnia and Herzegovina,QF,Belgium,0.00024
Bosnia and Herzegovina,QF,Paraguay,0.0002
Bosnia and Herzegovina,QF,Morocco,0.0002
Bosnia and Herzegovina,QF,Norway,0.00015
Bosnia and Herzegovina,QF,Brazil,0.00014
Bosnia and Herzegovina,QF,Sweden,0.00014
Bosnia and Herzegovina,QF,Scotland,0.0001
Bosnia and Herzegovina,QF,England,0.0001
Bosnia and Herzegovina,QF,Iran,0.0001
Bosnia and Herzegovina,QF,Egypt,9e-05
Bosnia and Herzegovina,QF,Ecuador,8e-05
Bosnia and Herzegovina,QF,DR Congo,8e-05
Bosnia and Herzegovina,QF,Senegal,6e-05
Bosnia and Herzegovina,QF,Tunisia,5e-05
Bosnia and Herzegovina,QF,Cape Verde,5e-05
Bosnia and Herzegovina,QF,Uzbekistan,5e-05
Bosnia and Herzegovina,QF,Ghana,4e-05
Bosnia and Herzegovina,QF,Saudi Arabia,2e-05
Bosnia and Herzegovina,QF,Panama,2e-05
Bosnia and Herzegovina,R16,Colombia,0.01948
Bosnia and Herzegovina,R16,Netherlands,0.01885
Bosnia and Herzegovina,R16,Belgium,0.0188
Bosnia and Herzegovina,R16,Morocco,0.01314
Bosnia and Herzegovina,R16,Brazil,0.01299
Bosnia and Herzegovina,R16,Portugal,0.0109
Bosnia and Herzegovina,R16,Japan,0.00911
Bosnia and Herzegovina,R16,Sweden,0.00762
Bosnia and Herzegovina,R16,Scotland,0.00665
Bosnia and Herzegovina,R16,Iran,0.00615
Bosnia and Herzegovina,R16,Czechia,0.00531
Bosnia and Herzegovina,R16,Egypt,0.00297
Bosnia and Herzegovina,R16,South Korea,0.00191
Bosnia and Herzegovina,R16,Croatia,0.00177
Bosnia and Herzegovina,R16,Mexico,0.00155
Bosnia and Herzegovina,R16,Senegal,0.00147
Bosnia and Herzegovina,R16,Ghana,0.00145
Bosnia and Herzegovina,R16,Ecuador,0.00142
Bosnia and Herzegovina,R16,South Africa,0.00108
Bosnia and Herzegovina,R16,Algeria,0.00107
Bosnia and Herzegovina,R16,Uruguay,0.00103
Bosnia and Herzegovina,R16,Norway,0.0008
Bosnia and Herzegovina,R16,Austria,0.00073
Bosnia and Herzegovina,R16,New Zealand,0.00068
Bosnia and Herzegovina,R16,Cape Verde,0.0006
Bosnia and Herzegovina,R16,Saudi Arabia,0.00056
Bosnia and Herzegovina,R16,Spain,0.00049
Bosnia and Herzegovina,R16,Ivory Coast,0.00044
Bosnia and Herzegovina,R16,Panama,0.00037
Bosnia and Herzegovina,R16,DR Congo,0.00036
Bosnia and Herzegovina,R16,Germany,0.0003
Bosnia and Herzegovina,R16,Tunisia,0.00027
Bosnia and Herzegovina,R16,Turkey,0.00025
Bosnia and Herzegovina,R16,England,0.0002
Bosnia and Herzegovina,R16,Haiti,0.00019
Bosnia and Herzegovina,R16,Uzbekistan,0.00015
Bosnia and Herzegovina,R16,Australia,0.00012
Bosnia and Herzegovina,R16,Paraguay,0.00011
Bosnia and Herzegovina,R16,Jordan,9e-05
Bosnia and Herzegovina,R16,United States,9e-05
Bosnia and Herzegovina,R16,Iraq,7e-05
Bosnia and Herzegovina,R16,Argentina,5e-05
Bosnia and Herzegovina,R16,France,5e-05
Bosnia and Herzegovina,R16,Curaçao,1e-05
Bosnia and Herzegovina,R32,United States,0.13501
Bosnia and Herzegovina,R32,South Korea,0.11838
Bosnia and Herzegovina,R32,Australia,0.08957
Bosnia and Herzegovina,R32,Mexico,0.05166
Bosnia and Herzegovina,R32,Czechia,0.03869
Bosnia and Herzegovina,R32,Egypt,0.01839
Bosnia and Herzegovina,R32,Algeria,0.01816
Bosnia and Herzegovina,R32,South Africa,0.01709
Bosnia and Herzegovina,R32,Iran,0.01409
Bosnia and Herzegovina,R32,New Zealand,0.01318
Bosnia and Herzegovina,R32,Austria,0.01228
Bosnia and Herzegovina,R32,Belgium,0.01027
Bosnia and Herzegovina,R32,Turkey,0.00889
Bosnia and Herzegovina,R32,Ecuador,0.00859
Bosnia and Herzegovina,R32,Paraguay,0.00608
Bosnia and Herzegovina,R32,Jordan,0.00464
Bosnia and Herzegovina,R32,Ivory Coast,0.00224
Bosnia and Herzegovina,R32,Germany,0.0017
Bosnia and Herzegovina,R32,Senegal,0.00149
Bosnia and Herzegovina,R32,Norway,0.0014
Bosnia and Herzegovina,R32,Sweden,0.00108
Bosnia and Herzegovina,R32,Japan,0.0005
Bosnia and Herzegovina,R32,Curaçao,0.00042
Bosnia and Herzegovina,R32,Netherlands,0.00032
Bosnia and Herzegovina,R32,Iraq,0.00026
Bosnia and Herzegovina,R32,Argentina,0.0002
Bosnia and Herzegovina,R32,Tunisia,0.0002
Bosnia and Herzegovina,R32,France,3e-05
Bosnia and Herzegovina,SF,Spain,0.00043
Bosnia and Herzegovina,SF,France,0.00042
Bosnia and Herzegovina,SF,Portugal,0.00015
Bosnia and Herzegovina,SF,Germany,0.00015
Bosnia and Herzegovina,SF,Netherlands,0.00014
Bosnia and Herzegovina,SF,England,0.00014
Bosnia and Herzegovina,SF,Brazil,0.00012
Bosnia and Herzegovina,SF,Croatia,9e-05
Bosnia and Herzegovina,SF,Belgium,9e-05
Bosnia and Herzegovina,SF,Colombia,9e-05
Bosnia and Herzegovina,SF,Austria,8e-05
Bosnia and Herzegovina,SF,Switzerland,6e-05
Bosnia and Herzegovina,SF,Uruguay,6e-05
Bosnia and Herzegovina,SF,Morocco,6e-05
Bosnia and Herzegovina,SF,Algeria,4e-05
Bosnia and Herzegovina,SF,Senegal,4e-05
Bosnia and Herzegovina,SF,Ivory Coast,3e-05
Bosnia and Herzegovina,SF,Canada,3e-05
Bosnia and Herzegovina,SF,Sweden,3e-05
Bosnia and Herzegovina,SF,Iran,2e-05
Bosnia and Herzegovina,SF,Czechia,2e-05
Bosnia and Herzegovina,SF,United States,2e-05
Bosnia and Herzegovina,SF,Japan,2e-05
Bosnia and Herzegovina,SF,Ecuador,1e-05
Bosnia and Herzegovina,SF,Egypt,1e-05
Bosnia and Herzegovina,SF,Mexico,1e-05
Bosnia and Herzegovina,SF,Australia,1e-05
Bosnia and Herzegovina,SF,Norway,1e-05
Bosnia and Herzegovina,SF,South Korea,1e-05
Bosnia and Herzegovina,SF,Turkey,1e-05
Brazil,FINAL,France,0.02401
Brazil,FINAL,Spain,0.01828
Brazil,FINAL,Argentina,0.01507
Brazil,FINAL,Portugal,0.01007
Brazil,FINAL,England,0.00797
Brazil,FINAL,Colombia,0.00737
Brazil,FINAL,Netherlands,0.00612
Brazil,FINAL,Germany,0.00506
Brazil,FINAL,Morocco,0.00448
Brazil,FINAL,Belgium,0.00337
Brazil,FINAL,Uruguay,0.00305
Brazil,FINAL,Japan,0.00197
Brazil,FINAL,United States,0.00157
Brazil,FINAL,Croatia,0.00153
Brazil,FINAL,Switzerland,0.0014
Brazil,FINAL,Austria,0.00137
Brazil,FINAL,Senegal,0.00097
Brazil,FINAL,Ivory Coast,0.00082
Brazil,FINAL,Australia,0.00077
Brazil,FINAL,Algeria,0.00072
Brazil,FINAL,Canada,0.00061
Brazil,FINAL,Ecuador,0.00059
Brazil,FINAL,Scotland,0.00056
Brazil,FINAL,South Korea,0.00054
Brazil,FINAL,Mexico,0.00052
Brazil,FINAL,Sweden,0.00043
Brazil,FINAL,Czechia,0.0004
Brazil,FINAL,Turkey,0.00034
Brazil,FINAL,Iran,0.00029
Brazil,FINAL,Egypt,0.00026
Brazil,FINAL,Paraguay,0.00022
Brazil,FINAL,Norway,0.00021
Brazil,FINAL,South Africa,5e-05
Brazil,FINAL,DR Congo,4e-05
Brazil,FINAL,Saudi Arabia,3e-05
Brazil,FINAL,Bosnia and Herzegovina,2e-05
Brazil,FINAL,Ghana,2e-05
Brazil,FINAL,Uzbekistan,2e-05
Brazil,FINAL,Cape Verde,1e-05
Brazil,FINAL,Panama,1e-05
Brazil,FINAL,Tunisia,1e-05
Brazil,FINAL,Iraq,1e-05
Brazil,QF,England,0.14439
Brazil,QF,France,0.08549
Brazil,QF,Mexico,0.03232
Brazil,QF,Germany,0.03086
Brazil,QF,Morocco,0.01262
Brazil,QF,Netherlands,0.01088
Brazil,QF,South Korea,0.01023
Brazil,QF,Ecuador,0.00899
Brazil,QF,Scotland,0.0082
Brazil,QF,Ivory Coast,0.00801
Brazil,QF,Portugal,0.00795
Brazil,QF,Senegal,0.00705
Brazil,QF,Japan,0.00634
Brazil,QF,Uruguay,0.00529
Brazil,QF,Norway,0.00512
Brazil,QF,Spain,0.00507
Brazil,QF,Colombia,0.00401
Brazil,QF,Sweden,0.00348
Brazil,QF,Croatia,0.00311
Brazil,QF,Turkey,0.00234
Brazil,QF,Czechia,0.00207
Brazil,QF,DR Congo,0.00167
Brazil,QF,Switzerland,0.00131
Brazil,QF,Uzbekistan,0.00118
Brazil,QF,Paraguay,0.00113
Brazil,QF,Australia,0.0011
Brazil,QF,Saudi Arabia,0.0011
Brazil,QF,Canada,0.00107
Brazil,QF,United States,0.00099
Brazil,QF,Algeria,0.00073
Brazil,QF,Cape Verde,0.00058
Brazil,QF,Ghana,0.00047
Brazil,QF,Austria,0.00038
Brazil,QF,Tunisia,0.00037
Brazil,QF,South Africa,0.00018
Brazil,QF,Egypt,0.00015
Brazil,QF,Bosnia and Herzegovina,0.00014
Brazil,QF,Belgium,0.00014
Brazil,QF,Haiti,0.00012
Brazil,QF,Panama,0.0001
Brazil,QF,Iraq,0.0001
Brazil,QF,Qatar,8e-05
Brazil,QF,Iran,7e-05
Brazil,QF,Argentina,2e-05
Brazil,QF,Jordan,2e-05
Brazil,QF,Curaçao,1e-05
Brazil,R16,Norway,0.09408
Brazil,R16,Senegal,0.08274
Brazil,R16,Ivory Coast,0.07048
Brazil,R16,South Korea,0.0533
Brazil,R16,France,0.04987
Brazil,R16,Ecuador,0.04148
Brazil,R16,Germany,0.04133
Brazil,R16,Switzerland,0.03246
Brazil,R16,Canada,0.0296
Brazil,R16,Mexico,0.02636
Brazil,R16,England,0.02553
Brazil,R16,Czechia,0.01788
Brazil,R16,Bosnia and Herzegovina,0.01299
Brazil,R16,Qatar,0.00545
Brazil,R16,South Africa,0.00476
Brazil,R16,Portugal,0.00144
Brazil,R16,Netherlands,0.00142
Brazil,R16,Japan,0.00141
Brazil,R16,Sweden,0.00126
Brazil,R16,Iraq,0.00117
Brazil,R16,Colombia,0.00087
Brazil,R16,DR Congo,0.00087
Brazil,R16,Croatia,0.00084
Brazil,R16,Turkey,0.0008
Brazil,R16,Uzbekistan,0.00061
Brazil,R16,Paraguay,0.00056
Brazil,R16,Australia,0.00045
Brazil,R16,Curaçao,0.00032
Brazil,R16,United States,0.00028
Brazil,R16,Ghana,0.00024
Brazil,R16,Algeria,0.0002
Brazil,R16,Uruguay,0.00018
Brazil,R16,Spain,0.00016
Brazil,R16,Tunisia,0.00011
Brazil,R16,Saudi Arabia,9e-05
Brazil,R16,Egypt,6e-05
Brazil,R16,Cape Verde,6e-05
Brazil,R16,Austria,4e-05
Brazil,R16,Iran,4e-05
Brazil,R16,Panama,4e-05
Brazil,R16,Jordan,2e-05
Brazil,R16,Belgium,2e-05
Brazil,R16,Argentina,1e-05
Brazil,R32,Netherlands,0.3086
Brazil,R32,Japan,0.26737
Brazil,R32,Sweden,0.22691
Brazil,R32,Germany,0.0536
Brazil,R32,Mexico,0.03517
Brazil,R32,Ivory Coast,0.01985
Brazil,R32,Tunisia,0.01606
Brazil,R32,South Korea,0.01422
Brazil,R32,Ecuador,0.00181
Brazil,R32,Czechia,0.00138
Brazil,R32,France,0.00046
Brazil,R32,South Africa,0.00021
Brazil,R32,Curaçao,5e-05
Brazil,R32,Norway,2e-05
Brazil,SF,Argentina,0.06926
Brazil,SF,Spain,0.03566
Brazil,SF,Colombia,0.03348
Brazil,SF,Portugal,0.02961
Brazil,SF,Belgium,0.01179
Brazil,SF,Uruguay,0.01074
Brazil,SF,Austria,0.00581
Brazil,SF,United States,0.00547
Brazil,SF,Croatia,0.00546
Brazil,SF,Switzerland,0.0053
Brazil,SF,Australia,0.00372
Brazil,SF,Algeria,0.00357
Brazil,SF,Canada,0.00242
Brazil,SF,Iran,0.00192
Brazil,SF,Egypt,0.00147
Brazil,SF,Turkey,0.00139
Brazil,SF,Ecuador,0.00133
Brazil,SF,Senegal,0.00119
Brazil,SF,England,0.00088
Brazil,SF,Czechia,0.00082
Brazil,SF,Paraguay,0.00074
Brazil,SF,Germany,0.00071
Brazil,SF,South Korea,0.00035
Brazil,SF,Ivory Coast,0.00031
Brazil,SF,Mexico,0.00025
Brazil,SF,Norway,0.00023
Brazil,SF,Saudi Arabia,0.00019
Brazil,SF,Netherlands,0.00018
Brazil,SF,DR Congo,0.00017
Brazil,SF,Japan,0.00016
Brazil,SF,Ghana,0.00016
Brazil,SF,Cape Verde,0.00016
Brazil,SF,Uzbekistan,0.00015
Brazil,SF,France,0.00014
Brazil,SF,Bosnia and Herzegovina,0.00012
Brazil,SF,Panama,0.00012
Brazil,SF,South Africa,7e-05
Brazil,SF,Sweden,5e-05
Brazil,SF,New Zealand,3e-05
Brazil,SF,Qatar,2e-05
Brazil,SF,Jordan,1e-05
Brazil,SF,Tunisia,1e-05
Brazil,SF,Iraq,1e-05
Canada,FINAL,Argentina,0.00113
Canada,FINAL,France,0.00111
Canada,FINAL,Spain,0.00101
Canada,FINAL,Portugal,0.00067
Canada,FINAL,Brazil,0.00061
Canada,FINAL,England,0.0005
Canada,FINAL,Colombia,0.00043
Canada,FINAL,Netherlands,0.00035
Canada,FINAL,Morocco,0.00021
Canada,FINAL,Japan,0.00018
Canada,FINAL,Belgium,0.00018
Canada,FINAL,Germany,0.00017
Canada,FINAL,Uruguay,0.00013
Canada,FINAL,Switzerland,0.00013
Canada,FINAL,Croatia,9e-05
Canada,FINAL,Austria,7e-05
Canada,FINAL,Australia,6e-05
Canada,FINAL,United States,6e-05
Canada,FINAL,Ecuador,6e-05
Canada,FINAL,Senegal,5e-05
Canada,FINAL,Algeria,4e-05
Canada,FINAL,Mexico,3e-05
Canada,FINAL,Turkey,3e-05
Canada,FINAL,Czechia,2e-05
Canada,FINAL,Paraguay,2e-05
Canada,FINAL,Scotland,2e-05
Canada,FINAL,South Korea,2e-05
Canada,FINAL,Egypt,1e-05
Canada,FINAL,Ivory Coast,1e-05
Canada,FINAL,Iran,1e-05
Canada,FINAL,Norway,1e-05
Canada,QF,Argentina,0.04789
Canada,QF,France,0.03005
Canada,QF,Spain,0.01319
Canada,QF,Germany,0.00936
Canada,QF,Uruguay,0.00707
Canada,QF,Austria,0.00387
Canada,QF,Belgium,0.00355
Canada,QF,Portugal,0.00303
Canada,QF,Australia,0.00264
Canada,QF,United States,0.00255
Canada,QF,Turkey,0.00207
Canada,QF,Colombia,0.00182
Canada,QF,Ivory Coast,0.00171
Canada,QF,Croatia,0.00153
Canada,QF,Paraguay,0.00144
Canada,QF,Iran,0.00131
Canada,QF,Egypt,0.00127
Canada,QF,Netherlands,0.00127
Canada,QF,Japan,0.00112
Canada,QF,Brazil,0.00107
Canada,QF,Morocco,0.00085
Canada,QF,Norway,0.00071
Canada,QF,Sweden,0.0006
Canada,QF,Scotland,0.0006
Canada,QF,Algeria,0.0006
Canada,QF,Cape Verde,0.00033
Canada,QF,Saudi Arabia,0.0003
Canada,QF,England,0.00022
Canada,QF,Tunisia,0.00019
Canada,QF,Ecuador,0.00016
Canada,QF,Senegal,0.00011
Canada,QF,Ghana,9e-05
Canada,QF,DR Congo,9e-05
Canada,QF,Uzbekistan,8e-05
Canada,QF,New Zealand,5e-05
Canada,QF,Panama,4e-05
Canada,QF,Mexico,1e-05
Canada,QF,Haiti,1e-05
Canada,QF,South Korea,1e-05
Canada,R16,Colombia,0.11888
Canada,R16,Portugal,0.06908
Canada,R16,Netherlands,0.04653
Canada,R16,Morocco,0.03281
Canada,R16,Brazil,0.0296
Canada,R16,Japan,0.01995
Canada,R16,Sweden,0.01801
Canada,R16,Belgium,0.01793
Canada,R16,Scotland,0.01576
Canada,R16,Croatia,0.01105
Canada,R16,Ghana,0.00892
Canada,R16,Ecuador,0.00626
Canada,R16,Senegal,0.00587
Canada,R16,Czechia,0.00573
Canada,R16,Iran,0.0055
Canada,R16,Norway,0.00368
Canada,R16,Egypt,0.00328
Canada,R16,DR Congo,0.00256
Canada,R16,South Korea,0.00223
Canada,R16,Panama,0.00217
Canada,R16,Turkey,0.00164
Canada,R16,Germany,0.0016
Canada,R16,Mexico,0.00159
Canada,R16,Algeria,0.00154
Canada,R16,Ivory Coast,0.00146
Canada,R16,Paraguay,0.00132
Canada,R16,Austria,0.0012
Canada,R16,South Africa,0.00117
Canada,R16,Uruguay,0.00103
Canada,R16,Uzbekistan,0.00091
Canada,R16,England,0.00086
Canada,R16,Australia,0.00082
Canada,R16,United States,0.00074
Canada,R16,Spain,0.00072
Canada,R16,Cape Verde,0.00071
Canada,R16,Saudi Arabia,0.00053
Canada,R16,Tunisia,0.0005
Canada,R16,New Zealand,0.00049
Canada,R16,Iraq,0.00044
Canada,R16,France,0.00027
Canada,R16,Haiti,0.00027
Canada,R16,Jordan,0.00017
Canada,R16,Argentina,6e-05
Canada,R16,Curaçao,6e-05
Canada,R32,South Korea,0.18152
Canada,R32,Mexico,0.08008
Canada,R32,United States,0.07244
Canada,R32,Egypt,0.06715
Canada,R32,Algeria,0.06364
Canada,R32,Czechia,0.0591
Canada,R32,Iran,0.05238
Canada,R32,New Zealand,0.04835
Canada,R32,Australia,0.04745
Canada,R32,Austria,0.04393
Canada,R32,Belgium,0.03612
Canada,R32,Ecuador,0.03141
Canada,R32,South Africa,0.02398
Canada,R32,Jordan,0.01641
Canada,R32,Ivory Coast,0.00897
Canada,R32,Germany,0.00527
Canada,R32,Norway,0.00504
Canada,R32,Senegal,0.00495
Canada,R32,Turkey,0.00493
Canada,R32,Sweden,0.00325
Canada,R32,Paraguay,0.00325
Canada,R32,Japan,0.00204
Canada,R32,Curaçao,0.00128
Canada,R32,Netherlands,0.00117
Canada,R32,Iraq,0.00083
Canada,R32,Argentina,0.00077
Canada,R32,Tunisia,0.0006
Canada,R32,France,0.00013
Canada,SF,England,0.00541
Canada,SF,Spain,0.00359
Canada,SF,Brazil,0.00242
Canada,SF,France,0.00194
Canada,SF,Portugal,0.00187
Canada,SF,Netherlands,0.00125
Canada,SF,Germany,0.00103
Canada,SF,Belgium,0.00099
Canada,SF,Morocco,0.00089
Canada,SF,Colombia,0.00086
Canada,SF,Senegal,0.00085
Canada,SF,Uruguay,0.0007
Canada,SF,Mexico,0.0007
Canada,SF,Japan,0.00067
Canada,SF,Ivory Coast,0.00061
Canada,SF,Ecuador,0.0006
Canada,SF,Croatia,0.00056
Canada,SF,United States,0.00054
Canada,SF,Austria,0.00054
Canada,SF,South Korea,0.0003
Canada,SF,Algeria,0.00028
Canada,SF,Norway,0.00028
Canada,SF,Argentina,0.00027
Canada,SF,Scotland,0.00027
Canada,SF,Australia,0.00023
Canada,SF,Sweden,0.00018
Canada,SF,Czechia,0.00016
Canada,SF,Switzerland,0.00015
Canada,SF,Iran,0.00012
Canada,SF,Egypt,5e-05
Canada,SF,Turkey,5e-05
Canada,SF,Uzbekistan,4e-05
Canada,SF,Bosnia and Herzegovina,3e-05
Canada,SF,Tunisia,2e-05
Canada,SF,South Africa,2e-05
Canada,SF,Ghana,2e-05
Canada,SF,DR Congo,1e-05
Canada,SF,Cape Verde,1e-05
Cape Verde,FINAL,Argentina,3e-05
Cape Verde,FINAL,Spain,3e-05
Cape Verde,FINAL,Germany,2e-05
Cape Verde,FINAL,Colombia,2e-05
Cape Verde,FINAL,Brazil,1e-05
Cape Verde,FINAL,Algeria,1e-05
Cape Verde,FINAL,Morocco,1e-05
Cape Verde,FINAL,Croatia,1e-05
Cape Verde,FINAL,South Korea,1e-05
Cape Verde,FINAL,France,1e-05
Cape Verde,FINAL,Switzerland,1e-05
Cape Verde,FINAL,Ivory Coast,1e-05
Cape Verde,FINAL,England,1e-05
Cape Verde,FINAL,Netherlands,1e-05
Cape Verde,QF,Colombia,0.00132
Cape Verde,QF,Spain,0.00131
Cape Verde,QF,Portugal,0.00126
Cape Verde,QF,Brazil,0.00058
Cape Verde,QF,Belgium,0.00047
Cape Verde,QF,Uruguay,0.00046
Cape Verde,QF,Netherlands,0.00044
Cape Verde,QF,Croatia,0.00043
Cape Verde,QF,United States,0.00041
Cape Verde,QF,Senegal,0.00041
Cape Verde,QF,Canada,0.00033
Cape Verde,QF,Japan,0.00033
Cape Verde,QF,Austria,0.00032
Cape Verde,QF,Switzerland,0.00031
Cape Verde,QF,Ecuador,0.00028
Cape Verde,QF,Norway,0.00027
Cape Verde,QF,Morocco,0.00025
Cape Verde,QF,Algeria,0.0002
Cape Verde,QF,Ivory Coast,0.00019
Cape Verde,QF,Australia,0.00019
Cape Verde,QF,Iran,0.00017
Cape Verde,QF,Germany,0.00016
Cape Verde,QF,Argentina,0.00015
